"site","day","pfpr_2_10","cases_0_5","cases_5_100","n_0_5","n_5_100","itn_use","n_smc"
"A",2014,0.41,34,13,10760,38804,0,0
"A",2015,0.41,41,31,10761,38803,0,0
"A",2016,0.42,45,20,10765,38799,0,0
"A",2017,0.42,41,24,10766,38799,0,0
"A",2018,0.42,35,27,10765,38800,0,0
"A",2019,0.42,53,32,10764,38800,0,0
"A",2020,0.43,41,36,10763,38801,0,0
"A",2021,0.43,62,29,10765,38799,0,0
"A",2022,0.43,54,26,10767,38797,0,0
"A",2023,0.44,56,32,10766,38798,0,0
"A",2024,0.44,57,32,10764,38800,0,0
"A",2025,0.44,62,33,10764,38800,0,0
"A",2026,0.45,71,54,10762,38802,0,0
"A",2027,0.45,52,31,10762,38802,0,0
"A",2028,0.45,80,33,10761,38803,0,0
"A",2029,0.46,52,44,10759,38805,0,0
"A",2030,0.46,72,32,10757,38808,0,0
"A",2031,0.47,61,44,10756,38809,0,0
"A",2032,0.47,88,49,10754,38811,0,0
"A",2033,0.48,94,49,10752,38813,0,0
"A",2034,0.48,61,53,10751,38814,0,0
"A",2035,0.49,74,56,10753,38812,0,0
"A",2036,0.49,91,52,10752,38813,0,0
"A",2037,0.49,86,43,10748,38817,0,0
"A",2038,0.5,78,50,10750,38815,0,0
"A",2039,0.5,111,62,10749,38817,0,0
"A",2040,0.51,90,58,10752,38814,0,0
"A",2041,0.51,106,58,10752,38814,0,0
"A",2042,0.52,102,66,10752,38814,0,0
"A",2043,0.52,106,67,10751,38815,0,0
"A",2044,0.53,113,64,10756,38810,0,0
"A",2045,0.53,113,60,10752,38814,0,0
"A",2046,0.54,142,64,10754,38812,0,0
"A",2047,0.54,116,82,10760,38807,0,0
"A",2048,0.55,109,81,10757,38810,0,0
"A",2049,0.55,115,89,10758,38809,0,0
"A",2050,0.55,114,84,10755,38812,0,0
"A",2051,0.56,137,103,10759,38808,0,0
"A",2052,0.57,135,82,10754,38813,0,0
"A",2053,0.57,142,91,10755,38812,0,0
"A",2054,0.58,143,94,10758,38809,0,0
"A",2055,0.58,131,90,10759,38808,0,0
"A",2056,0.59,133,89,10757,38810,0,0
"A",2057,0.59,154,88,10754,38813,0,0
"A",2058,0.6,159,90,10756,38810,0,0
"A",2059,0.61,171,107,10752,38814,0,0
"A",2060,0.61,178,103,10755,38811,0,0
"A",2061,0.62,131,119,10760,38806,0,0
"A",2062,0.62,162,95,10760,38806,0,0
"A",2063,0.63,173,111,10754,38812,0,0
"A",2064,0.63,180,97,10754,38812,0,0
"A",2065,0.64,182,130,10745,38821,0,0
"A",2066,0.65,186,122,10746,38820,0,0
"A",2067,0.65,184,108,10747,38819,0,0
"A",2068,0.66,169,112,10742,38824,0,0
"A",2069,0.66,184,141,10738,38828,0,0
"A",2070,0.67,173,145,10737,38829,0,0
"A",2071,0.67,193,118,10738,38828,0,0
"A",2072,0.68,213,126,10734,38832,0,0
"A",2073,0.68,198,121,10730,38836,0,0
"A",2074,0.69,207,144,10735,38831,0,0
"A",2075,0.69,201,137,10731,38835,0,0
"A",2076,0.7,204,152,10734,38832,0,0
"A",2077,0.7,206,156,10742,38824,0,0
"A",2078,0.71,239,157,10747,38819,0,0
"A",2079,0.71,226,174,10746,38820,0,0
"A",2080,0.71,220,168,10752,38815,0,0
"A",2081,0.72,212,135,10755,38812,0,0
"A",2082,0.72,238,150,10752,38815,0,0
"A",2083,0.73,226,167,10751,38816,0,0
"A",2084,0.73,218,172,10752,38815,0,0
"A",2085,0.74,244,166,10753,38814,0,0
"A",2086,0.74,231,171,10753,38814,0,0
"A",2087,0.74,234,170,10755,38812,0,0
"A",2088,0.74,235,172,10760,38807,0,0
"A",2089,0.74,226,143,10758,38809,0,0
"A",2090,0.75,230,167,10765,38803,0,0
"A",2091,0.75,228,176,10763,38805,0,0
"A",2092,0.76,248,175,10768,38800,0,0
"A",2093,0.76,293,165,10772,38796,0,0
"A",2094,0.76,239,182,10769,38799,0,0
"A",2095,0.76,250,176,10769,38798,0,0
"A",2096,0.77,244,155,10773,38794,0,0
"A",2097,0.77,244,154,10773,38794,0,0
"A",2098,0.77,230,169,10771,38796,0,0
"A",2099,0.77,248,188,10768,38799,0,0
"A",2100,0.78,243,176,10770,38796,0,0
"A",2101,0.78,249,175,10768,38798,0,0
"A",2102,0.78,230,188,10768,38798,0,0
"A",2103,0.78,247,153,10767,38799,0,0
"A",2104,0.78,271,178,10772,38794,0,0
"A",2105,0.79,265,202,10771,38795,0,0
"A",2106,0.79,206,188,10772,38794,0,0
"A",2107,0.79,244,167,10772,38794,0,0
"A",2108,0.79,278,202,10775,38791,0,0
"A",2109,0.8,269,181,10771,38795,0,0
"A",2110,0.8,252,167,10768,38798,0,0
"A",2111,0.8,239,183,10765,38801,0,0
"A",2112,0.8,249,170,10768,38798,0,0
"A",2113,0.8,243,176,10771,38794,0,0
"A",2114,0.8,208,163,10770,38795,0,0
"A",2115,0.8,229,164,10771,38794,0,0
"A",2116,0.81,230,156,10771,38794,0,0
"A",2117,0.81,214,158,10774,38791,0,0
"A",2118,0.81,207,156,10774,38791,0,0
"A",2119,0.81,235,176,10774,38791,0,0
"A",2120,0.81,216,170,10774,38791,0,0
"A",2121,0.81,245,163,10776,38788,0,0
"A",2122,0.81,201,163,10775,38789,0,0
"A",2123,0.81,203,135,10775,38790,0,0
"A",2124,0.81,208,151,10781,38784,0,0
"A",2125,0.81,211,166,10781,38784,0,0
"A",2126,0.82,203,150,10782,38782,0,0
"A",2127,0.82,185,135,10778,38786,0,0
"A",2128,0.82,185,154,10781,38783,0,0
"A",2129,0.82,182,129,10782,38782,0,0
"A",2130,0.81,188,129,10785,38779,0,0
"A",2131,0.82,205,140,10793,38772,0,0
"A",2132,0.81,199,152,10799,38766,0,0
"A",2133,0.82,188,130,10799,38766,0,0
"A",2134,0.81,187,130,10795,38770,0,0
"A",2135,0.81,191,120,10796,38769,0,0
"A",2136,0.81,176,131,10798,38767,0,0
"A",2137,0.81,177,121,10797,38768,0,0
"A",2138,0.81,163,115,10794,38771,0,0
"A",2139,0.81,145,127,10790,38776,0,0
"A",2140,0.81,185,91,10787,38779,0,0
"A",2141,0.81,157,96,10783,38783,0,0
"A",2142,0.81,142,98,10783,38783,0,0
"A",2143,0.81,164,95,10782,38784,0,0
"A",2144,0.81,136,87,10783,38783,0,0
"A",2145,0.81,156,90,10783,38783,0,0
"A",2146,0.81,140,102,10783,38783,0,0
"A",2147,0.81,116,81,10780,38785,0,0
"A",2148,0.81,120,86,10774,38791,0,0
"A",2149,0.8,136,84,10774,38791,0,0
"A",2150,0.8,106,89,10774,38791,0,0
"A",2151,0.8,118,79,10771,38794,0,0
"A",2152,0.8,112,69,10780,38785,0,0
"A",2153,0.8,102,78,10776,38789,0,0
"A",2154,0.8,90,62,10780,38785,0,0
"A",2155,0.8,100,57,10774,38791,0,0
"A",2156,0.8,93,68,10774,38791,0,0
"A",2157,0.8,81,55,10773,38792,0,0
"A",2158,0.79,69,40,10773,38793,0,0
"A",2159,0.79,70,63,10770,38796,0,0
"A",2160,0.79,72,46,10771,38794,0,0
"A",2161,0.79,63,42,10768,38797,0,0
"A",2162,0.78,61,34,10766,38799,0,0
"A",2163,0.79,48,36,10762,38803,0,0
"A",2164,0.78,65,36,10769,38796,0,0
"A",2165,0.78,45,29,10765,38799,0,0
"A",2166,0.78,40,17,10766,38798,0,0
"A",2167,0.77,44,21,10762,38802,0,0
"A",2168,0.77,38,16,10760,38803,0,0
"A",2169,0.77,38,25,10762,38801,0,0
"A",2170,0.77,25,20,10760,38803,0,0
"A",2171,0.76,30,22,10761,38802,0,0
"A",2172,0.76,23,16,10759,38804,0,0
"A",2173,0.76,22,17,10756,38807,0,0
"A",2174,0.76,23,6,10754,38809,0,0
"A",2175,0.75,19,11,10751,38812,0,0
"A",2176,0.75,20,14,10756,38808,0,0
"A",2177,0.75,16,11,10756,38808,0,0
"A",2178,0.74,17,16,10753,38811,0,0
"A",2179,0.74,13,12,10752,38811,0,0
"A",2180,0.74,12,10,10758,38805,0,0
"A",2181,0.74,10,6,10758,38805,0,0
"A",2182,0.73,6,2,10756,38807,0,0
"A",2183,0.73,8,9,10755,38808,0,0
"A",2184,0.72,11,12,10761,38802,0,0
"A",2185,0.72,14,6,10763,38800,0,0
"A",2186,0.72,8,4,10759,38804,0,0
"A",2187,0.71,4,0,10750,38813,0,0
"A",2188,0.71,5,1,10747,38816,0,0
"A",2189,0.71,2,2,10747,38816,0,0
"A",2190,0.7,3,3,10747,38816,0,0
"A",2191,0.7,3,1,10750,38813,0,0
"A",2192,0.7,2,2,10752,38811,0.30068,0
"A",2193,0.7,4,0,10746,38816,0.30052,0
"A",2194,0.69,3,0,10747,38815,0.30028,0
"A",2195,0.69,4,2,10749,38813,0.30012,0
"A",2196,0.69,3,2,10753,38809,0.29998,0
"A",2197,0.68,3,2,10750,38812,0.29972,0
"A",2198,0.68,0,1,10747,38815,0.29956,0
"A",2199,0.68,1,0,10749,38813,0.29944,0
"A",2200,0.67,0,1,10751,38811,0.29918,0
"A",2201,0.67,3,1,10751,38811,0.29902,0
"A",2202,0.67,1,1,10750,38812,0.29886,0
"A",2203,0.66,1,0,10753,38809,0.29868,0
"A",2204,0.66,0,0,10751,38811,0.29844,0
"A",2205,0.65,0,0,10757,38805,0.29832,0
"A",2206,0.65,1,0,10763,38799,0.29816,0
"A",2207,0.65,1,1,10761,38801,0.2979,0
"A",2208,0.64,0,0,10763,38799,0.2978,0
"A",2209,0.64,0,0,10764,38798,0.2975,0
"A",2210,0.64,0,0,10767,38795,0.29736,0
"A",2211,0.63,0,0,10764,38798,0.29724,0
"A",2212,0.63,0,0,10767,38794,0.29702,0
"A",2213,0.63,0,0,10763,38798,0.29688,0
"A",2214,0.63,0,0,10761,38800,0.29682,0
"A",2215,0.62,0,0,10759,38801,0.29668,0
"A",2216,0.62,0,0,10759,38801,0.29664,0
"A",2217,0.62,1,0,10756,38804,0.29656,0
"A",2218,0.61,0,0,10756,38804,0.29636,0
"A",2219,0.61,0,0,10758,38802,0.29626,0
"A",2220,0.61,0,0,10759,38801,0.29618,0
"A",2221,0.6,0,0,10759,38801,0.296,0
"A",2222,0.6,0,0,10755,38805,0.29578,0
"A",2223,0.6,0,0,10752,38808,0.29568,0
"A",2224,0.6,0,0,10749,38811,0.2955,0
"A",2225,0.59,0,0,10752,38808,0.2954,0
"A",2226,0.59,1,0,10752,38808,0.29518,0
"A",2227,0.59,0,0,10752,38808,0.29506,0
"A",2228,0.58,0,0,10753,38807,0.295,0
"A",2229,0.58,1,0,10745,38815,0.29466,0
"A",2230,0.58,0,1,10744,38816,0.29452,0
"A",2231,0.57,0,0,10749,38812,0.29432,0
"A",2232,0.57,0,1,10753,38808,0.29422,0
"A",2233,0.57,1,2,10754,38807,0.29412,0
"A",2234,0.56,2,1,10755,38806,0.2939,0
"A",2235,0.56,0,0,10754,38807,0.2937,0
"A",2236,0.56,2,0,10759,38802,0.29338,0
"A",2237,0.56,2,3,10765,38796,0.29322,0
"A",2238,0.55,4,3,10761,38800,0.29308,0
"A",2239,0.55,2,0,10758,38803,0.29292,0
"A",2240,0.55,4,2,10757,38804,0.2927,0
"A",2241,0.55,3,2,10763,38798,0.29254,0
"A",2242,0.54,5,3,10769,38792,0.29228,0
"A",2243,0.54,6,0,10767,38794,0.29218,0
"A",2244,0.54,4,1,10763,38798,0.29196,0
"A",2245,0.54,2,2,10762,38799,0.29186,0
"A",2246,0.53,3,1,10762,38798,0.2918,0
"A",2247,0.53,5,4,10758,38802,0.29162,0
"A",2248,0.53,5,3,10760,38800,0.29152,0
"A",2249,0.53,3,2,10761,38799,0.2914,0
"A",2250,0.53,5,0,10762,38798,0.29122,0
"A",2251,0.52,4,3,10755,38805,0.29112,0
"A",2252,0.52,6,3,10755,38806,0.29088,0
"A",2253,0.52,7,2,10753,38808,0.29066,0
"A",2254,0.52,3,2,10751,38810,0.29054,0
"A",2255,0.52,5,3,10751,38810,0.2903,0
"A",2256,0.51,4,4,10749,38812,0.29012,0
"A",2257,0.51,4,3,10758,38803,0.28994,0
"A",2258,0.51,3,1,10758,38803,0.28976,0
"A",2259,0.51,4,5,10759,38802,0.28956,0
"A",2260,0.5,4,0,10759,38803,0.28946,0
"A",2261,0.5,3,3,10759,38804,0.28916,0
"A",2262,0.5,3,4,10756,38807,0.28904,0
"A",2263,0.5,7,3,10754,38809,0.28888,0
"A",2264,0.5,9,7,10753,38810,0.2888,0
"A",2265,0.5,3,4,10757,38806,0.28864,0
"A",2266,0.5,4,6,10758,38805,0.28856,0
"A",2267,0.49,6,3,10758,38805,0.28846,0
"A",2268,0.49,6,2,10757,38806,0.28828,0
"A",2269,0.49,0,3,10756,38807,0.28816,0
"A",2270,0.49,5,3,10759,38805,0.28792,0
"A",2271,0.48,5,2,10762,38802,0.28774,0
"A",2272,0.48,1,1,10758,38806,0.28764,0
"A",2273,0.48,2,1,10755,38809,0.28742,0
"A",2274,0.48,6,1,10756,38808,0.28724,0
"A",2275,0.48,1,2,10751,38813,0.2871,0
"A",2276,0.47,3,2,10751,38813,0.28698,0
"A",2277,0.47,1,1,10755,38809,0.28676,0
"A",2278,0.47,1,1,10753,38811,0.28648,0
"A",2279,0.47,1,1,10754,38811,0.28618,0
"A",2280,0.47,3,0,10757,38808,0.28586,0
"A",2281,0.46,1,0,10759,38805,0.28562,0
"A",2282,0.46,1,0,10757,38807,0.28542,0
"A",2283,0.46,2,0,10759,38805,0.28534,0
"A",2284,0.46,0,0,10760,38804,0.2852,0
"A",2285,0.45,0,1,10761,38803,0.28504,0
"A",2286,0.45,0,0,10758,38806,0.28498,0
"A",2287,0.45,0,0,10758,38806,0.28478,0
"A",2288,0.45,1,0,10762,38802,0.2847,0
"A",2289,0.45,0,1,10760,38804,0.28452,0
"A",2290,0.44,0,0,10756,38808,0.2844,0
"A",2291,0.44,0,0,10758,38805,0.2842,0
"A",2292,0.44,0,0,10757,38806,0.2841,0
"A",2293,0.44,0,0,10755,38808,0.2839,0
"A",2294,0.44,2,0,10754,38809,0.28384,0
"A",2295,0.43,0,0,10746,38817,0.28376,0
"A",2296,0.43,0,0,10745,38818,0.28362,0
"A",2297,0.43,0,0,10744,38819,0.28348,0
"A",2298,0.43,0,0,10736,38827,0.28336,0
"A",2299,0.43,0,0,10736,38827,0.28316,0
"A",2300,0.42,0,0,10735,38828,0.28306,0
"A",2301,0.42,1,0,10735,38828,0.28296,0
"A",2302,0.42,0,0,10738,38826,0.28282,0
"A",2303,0.42,0,0,10736,38828,0.2827,0
"A",2304,0.41,0,0,10740,38823,0.28258,0
"A",2305,0.41,0,0,10738,38825,0.28244,0
"A",2306,0.41,0,0,10736,38827,0.2823,0
"A",2307,0.41,0,0,10732,38831,0.28212,0
"A",2308,0.41,0,0,10732,38831,0.28198,0
"A",2309,0.4,0,0,10732,38831,0.28186,0
"A",2310,0.4,0,0,10732,38831,0.28172,0
"A",2311,0.4,0,0,10734,38829,0.28158,0
"A",2312,0.4,0,0,10729,38834,0.28148,0
"A",2313,0.4,0,0,10729,38834,0.28138,0
"A",2314,0.39,0,0,10727,38836,0.28122,0
"A",2315,0.4,0,0,10728,38835,0.28106,0
"A",2316,0.39,0,0,10721,38842,0.28094,0
"A",2317,0.39,0,0,10724,38839,0.28072,0
"A",2318,0.39,0,0,10720,38843,0.2806,0
"A",2319,0.38,0,0,10721,38842,0.28048,0
"A",2320,0.38,0,0,10725,38838,0.28034,0
"A",2321,0.38,0,0,10718,38845,0.28034,0
"A",2322,0.38,0,0,10718,38845,0.28012,0
"A",2323,0.38,0,0,10712,38851,0.28004,0
"A",2324,0.38,0,0,10717,38846,0.27982,0
"A",2325,0.37,0,0,10716,38847,0.2797,0
"A",2326,0.37,0,0,10711,38852,0.27954,0
"A",2327,0.37,0,0,10713,38850,0.27936,0
"A",2328,0.37,0,0,10715,38848,0.27916,0
"A",2329,0.37,0,1,10715,38849,0.27892,0
"A",2330,0.37,1,0,10709,38855,0.27872,0
"A",2331,0.36,0,0,10713,38851,0.2786,0
"A",2332,0.36,0,0,10713,38851,0.27852,0
"A",2333,0.36,1,0,10717,38847,0.27836,0
"A",2334,0.36,0,2,10714,38850,0.27812,0
"A",2335,0.36,4,3,10720,38844,0.27788,0
"A",2336,0.36,2,0,10720,38844,0.2778,0
"A",2337,0.36,2,3,10726,38838,0.27772,0
"A",2338,0.35,6,0,10723,38841,0.27746,0
"A",2339,0.35,1,1,10723,38841,0.27732,0
"A",2340,0.35,1,5,10721,38843,0.27712,0
"A",2341,0.35,4,2,10723,38841,0.277,0
"A",2342,0.35,3,1,10722,38842,0.2768,0
"A",2343,0.35,3,1,10719,38844,0.27662,0
"A",2344,0.35,0,1,10722,38841,0.27648,0
"A",2345,0.34,3,2,10720,38843,0.27638,0
"A",2346,0.34,5,1,10723,38840,0.2763,0
"A",2347,0.34,3,5,10730,38833,0.27614,0
"A",2348,0.34,5,7,10733,38830,0.27602,0
"A",2349,0.34,1,1,10737,38826,0.27584,0
"A",2350,0.34,6,5,10733,38830,0.27564,0
"A",2351,0.34,5,2,10739,38824,0.27538,0
"A",2352,0.34,1,0,10736,38827,0.27528,0
"A",2353,0.34,6,3,10733,38830,0.27502,0
"A",2354,0.33,8,5,10737,38826,0.27492,0
"A",2355,0.33,3,3,10735,38828,0.27482,0
"A",2356,0.33,6,1,10735,38828,0.27468,0
"A",2357,0.33,6,2,10733,38830,0.27458,0
"A",2358,0.33,4,4,10729,38834,0.2745,0
"A",2359,0.33,11,7,10728,38835,0.27442,0
"A",2360,0.33,9,8,10724,38839,0.27428,0
"A",2361,0.33,3,4,10728,38835,0.27398,0
"A",2362,0.33,1,2,10726,38837,0.27376,0
"A",2363,0.33,10,6,10727,38836,0.27356,0
"A",2364,0.33,12,8,10721,38842,0.27348,0
"A",2365,0.33,6,4,10720,38843,0.27342,0
"A",2366,0.33,2,5,10725,38838,0.2733,0
"A",2367,0.33,5,8,10728,38835,0.27312,0
"A",2368,0.32,5,2,10731,38832,0.27288,0
"A",2369,0.32,10,14,10732,38831,0.2726,0
"A",2370,0.32,8,4,10736,38827,0.27244,0
"A",2371,0.32,6,3,10734,38829,0.27232,0
"A",2372,0.32,12,5,10733,38830,0.2721,0
"A",2373,0.32,14,6,10736,38827,0.27192,0
"A",2374,0.32,14,8,10745,38818,0.27182,0
"A",2375,0.32,13,7,10743,38820,0.27164,0
"A",2376,0.33,7,9,10744,38819,0.2715,0
"A",2377,0.32,11,6,10744,38819,0.27138,0
"A",2378,0.32,13,7,10738,38825,0.2712,0
"A",2379,0.32,8,4,10737,38826,0.2711,0
"A",2380,0.32,13,8,10744,38819,0.2709,0
"A",2381,0.33,9,10,10740,38823,0.2706,0
"A",2382,0.32,8,7,10740,38824,0.2705,0
"A",2383,0.33,18,11,10738,38826,0.27044,0
"A",2384,0.32,12,11,10740,38824,0.2703,0
"A",2385,0.33,15,9,10741,38823,0.2701,0
"A",2386,0.32,9,6,10740,38824,0.26986,0
"A",2387,0.33,12,10,10742,38823,0.26968,0
"A",2388,0.33,16,7,10740,38825,0.26956,0
"A",2389,0.33,23,15,10746,38819,0.26944,0
"A",2390,0.33,18,10,10743,38822,0.2693,0
"A",2391,0.33,17,14,10742,38823,0.26918,0
"A",2392,0.33,18,14,10742,38823,0.26906,0
"A",2393,0.34,24,12,10740,38825,0.26882,0
"A",2394,0.34,17,17,10738,38827,0.26862,0
"A",2395,0.34,20,13,10737,38828,0.26842,0
"A",2396,0.34,31,17,10744,38821,0.26828,0
"A",2397,0.34,26,16,10742,38823,0.26806,0
"A",2398,0.34,28,15,10747,38817,0.2679,0
"A",2399,0.34,23,11,10750,38814,0.26776,0
"A",2400,0.34,29,14,10742,38822,0.26766,0
"A",2401,0.35,21,11,10740,38824,0.26752,0
"A",2402,0.35,38,15,10741,38823,0.2674,0
"A",2403,0.35,22,18,10730,38834,0.2672,0
"A",2404,0.35,25,12,10730,38834,0.26706,0
"A",2405,0.35,29,17,10728,38836,0.26694,0
"A",2406,0.36,25,16,10724,38840,0.26682,0
"A",2407,0.36,31,17,10726,38838,0.26662,0
"A",2408,0.36,27,21,10729,38835,0.26642,0
"A",2409,0.36,38,25,10730,38834,0.26626,0
"A",2410,0.36,34,15,10724,38840,0.26612,0
"A",2411,0.37,29,18,10730,38834,0.26602,0
"A",2412,0.37,28,27,10728,38836,0.26584,0
"A",2413,0.37,54,29,10726,38838,0.2657,0
"A",2414,0.37,31,21,10723,38841,0.2656,0
"A",2415,0.38,32,26,10726,38838,0.2654,0
"A",2416,0.38,36,27,10722,38842,0.26522,0
"A",2417,0.38,46,18,10731,38833,0.26494,0
"A",2418,0.38,41,33,10731,38833,0.26486,0
"A",2419,0.39,43,18,10732,38832,0.26474,0
"A",2420,0.39,51,28,10730,38834,0.2646,0
"A",2421,0.39,36,22,10732,38832,0.26444,0
"A",2422,0.39,42,25,10729,38835,0.26422,0
"A",2423,0.39,54,38,10729,38835,0.26396,0
"A",2424,0.4,49,25,10733,38831,0.26384,0
"A",2425,0.4,51,19,10737,38827,0.2637,0
"A",2426,0.4,55,31,10737,38828,0.2636,0
"A",2427,0.4,52,34,10735,38830,0.26352,0
"A",2428,0.41,57,24,10733,38832,0.26342,0
"A",2429,0.41,49,36,10731,38834,0.26328,0
"A",2430,0.41,52,35,10729,38836,0.26316,0
"A",2431,0.41,58,34,10727,38838,0.263,0
"A",2432,0.42,68,37,10726,38839,0.26292,0
"A",2433,0.42,61,36,10723,38842,0.26278,0
"A",2434,0.42,54,30,10719,38846,0.26264,0
"A",2435,0.43,49,39,10726,38839,0.26252,0
"A",2436,0.43,46,33,10726,38839,0.26244,0
"A",2437,0.43,61,28,10728,38837,0.26232,0
"A",2438,0.43,66,30,10729,38836,0.26214,0
"A",2439,0.44,63,33,10729,38837,0.26204,0
"A",2440,0.44,55,34,10734,38832,0.2619,0
"A",2441,0.44,70,45,10736,38830,0.26182,0
"A",2442,0.44,66,58,10732,38834,0.26162,0
"A",2443,0.45,71,36,10731,38836,0.26144,0
"A",2444,0.45,74,45,10736,38831,0.26126,0
"A",2445,0.45,59,33,10735,38832,0.2611,0
"A",2446,0.46,71,32,10730,38837,0.26096,0
"A",2447,0.46,78,41,10730,38837,0.26078,0
"A",2448,0.46,89,50,10729,38838,0.26062,0
"A",2449,0.46,75,46,10724,38843,0.26052,0
"A",2450,0.47,78,47,10723,38844,0.26038,0
"A",2451,0.47,72,51,10728,38839,0.26012,0
"A",2452,0.47,70,46,10735,38832,0.26,0
"A",2453,0.48,84,43,10741,38825,0.25982,0
"A",2454,0.48,78,56,10736,38830,0.25972,0
"A",2455,0.48,79,40,10733,38833,0.2595,0
"A",2456,0.48,67,60,10736,38830,0.25942,0
"A",2457,0.48,78,42,10735,38831,0.25938,0
"A",2458,0.49,83,52,10738,38828,0.2593,0
"A",2459,0.49,91,47,10732,38834,0.2592,0
"A",2460,0.49,90,57,10731,38835,0.25904,0
"A",2461,0.5,88,54,10728,38838,0.25894,0
"A",2462,0.5,84,52,10727,38839,0.25876,0
"A",2463,0.5,84,46,10728,38838,0.2587,0
"A",2464,0.5,75,46,10730,38836,0.25858,0
"A",2465,0.5,83,51,10728,38838,0.25842,0
"A",2466,0.51,85,51,10726,38840,0.25826,0
"A",2467,0.51,95,68,10724,38842,0.25802,0
"A",2468,0.51,79,53,10726,38840,0.25784,0
"A",2469,0.52,86,51,10731,38835,0.25754,0
"A",2470,0.52,78,64,10734,38832,0.25746,0
"A",2471,0.52,96,51,10737,38829,0.2573,0
"A",2472,0.52,70,51,10731,38835,0.25722,0
"A",2473,0.52,73,45,10729,38838,0.25702,0
"A",2474,0.53,78,62,10732,38835,0.25692,0
"A",2475,0.53,85,52,10729,38838,0.2568,0
"A",2476,0.53,86,60,10729,38838,0.25662,0
"A",2477,0.53,95,39,10734,38832,0.25646,0
"A",2478,0.53,71,43,10734,38832,0.25628,0
"A",2479,0.53,74,53,10731,38835,0.25614,0
"A",2480,0.54,70,58,10728,38838,0.25604,0
"A",2481,0.54,77,44,10727,38839,0.256,0
"A",2482,0.54,81,55,10730,38836,0.25586,0
"A",2483,0.54,76,48,10731,38835,0.25574,0
"A",2484,0.54,83,50,10731,38836,0.25556,0
"A",2485,0.55,85,51,10731,38835,0.25534,0
"A",2486,0.54,74,46,10734,38831,0.25518,0
"A",2487,0.54,83,45,10742,38823,0.25502,0
"A",2488,0.55,84,56,10743,38822,0.25482,0
"A",2489,0.55,67,46,10744,38821,0.25466,0
"A",2490,0.55,85,42,10745,38821,0.25462,0
"A",2491,0.55,73,44,10745,38821,0.2545,0
"A",2492,0.55,74,42,10743,38823,0.25436,0
"A",2493,0.55,88,52,10746,38820,0.25426,0
"A",2494,0.55,68,30,10751,38814,0.25406,0
"A",2495,0.55,80,45,10752,38813,0.25396,0
"A",2496,0.55,56,45,10754,38811,0.2537,0
"A",2497,0.55,58,44,10753,38812,0.25354,0
"A",2498,0.55,54,30,10748,38817,0.25342,0
"A",2499,0.55,75,43,10750,38815,0.2533,0
"A",2500,0.55,65,24,10751,38814,0.25324,0
"A",2501,0.55,53,34,10750,38815,0.25306,0
"A",2502,0.55,68,31,10747,38818,0.253,0
"A",2503,0.55,59,41,10746,38819,0.25296,0
"A",2504,0.55,56,42,10748,38817,0.25282,0
"A",2505,0.55,55,27,10752,38813,0.25272,0
"A",2506,0.55,62,29,10742,38823,0.25252,0
"A",2507,0.55,53,28,10740,38825,0.25242,0
"A",2508,0.55,41,39,10737,38828,0.25226,0
"A",2509,0.55,49,21,10737,38828,0.2521,0
"A",2510,0.55,48,26,10741,38825,0.25196,0
"A",2511,0.54,35,20,10745,38821,0.25172,0
"A",2512,0.55,36,22,10744,38822,0.2516,0
"A",2513,0.54,36,28,10744,38822,0.25152,0
"A",2514,0.54,31,26,10747,38819,0.25136,0
"A",2515,0.54,32,29,10747,38819,0.25108,0
"A",2516,0.54,30,20,10747,38819,0.251,0
"A",2517,0.54,32,17,10742,38824,0.25088,0
"A",2518,0.54,26,18,10743,38823,0.2508,0
"A",2519,0.54,25,21,10742,38824,0.2506,0
"A",2520,0.54,26,15,10744,38822,0.25044,0
"A",2521,0.53,23,15,10740,38826,0.25034,0
"A",2522,0.53,18,11,10738,38828,0.25012,0
"A",2523,0.53,19,12,10733,38833,0.24996,0
"A",2524,0.53,26,8,10732,38834,0.2498,0
"A",2525,0.53,25,19,10734,38832,0.24968,0
"A",2526,0.53,21,15,10737,38829,0.24954,0
"A",2527,0.53,11,7,10739,38826,0.24948,0
"A",2528,0.53,21,6,10741,38824,0.2494,0
"A",2529,0.52,7,13,10741,38824,0.24916,0
"A",2530,0.52,12,10,10742,38823,0.24898,0
"A",2531,0.52,6,6,10740,38825,0.2489,0
"A",2532,0.51,13,6,10736,38829,0.24876,0
"A",2533,0.52,10,9,10733,38832,0.2487,0
"A",2534,0.51,8,5,10735,38830,0.24854,0
"A",2535,0.51,3,4,10741,38824,0.24838,0
"A",2536,0.51,7,2,10743,38822,0.24832,0
"A",2537,0.5,7,3,10745,38820,0.24822,0
"A",2538,0.5,6,4,10744,38821,0.24802,0
"A",2539,0.5,11,1,10744,38821,0.2479,0
"A",2540,0.5,1,2,10750,38815,0.24778,0
"A",2541,0.5,1,1,10748,38817,0.24764,0
"A",2542,0.5,0,1,10745,38819,0.24754,0
"A",2543,0.49,3,1,10747,38818,0.24744,0
"A",2544,0.49,5,1,10744,38821,0.24736,0
"A",2545,0.49,0,0,10740,38825,0.24714,0
"A",2546,0.49,0,1,10743,38822,0.24694,0
"A",2547,0.48,3,1,10738,38827,0.24684,0
"A",2548,0.48,0,0,10741,38824,0.24678,0
"A",2549,0.48,1,1,10740,38825,0.24668,0
